"morphotype" "no" "size" "scale" "scl" "notes" "NA" "nscl" "rsize"
"2624" "cole055" 1 4.6 "cm" 1 "" "cole" 1 4.6
"2625" "cole056" 1 5.6 "cm" 1 "" "cole" 1 5.6
"2626" "cole056" 2 6.4 "cm" 1 "" "cole" 1 6.4
"2627" "cole056" 3 6.8 "cm" 1 "" "cole" 1 6.8
"2628" "cole056" 4 9.3 "cm" 1 "" "cole" 1 9.3
"2629" "cole057" 1 6 "cm" 1 "" "cole" 1 6
"2630" "cole058" 1 4 "cm" 1 "" "cole" 1 4
"2631" "cole059" 1 5.1 "cm" 1 "" "cole" 1 5.1
"2632" "cole059" 2 3.6 "cm" 0.5 "" "cole" 20 0.18
"2633" "cole059" 3 3.9 "cm" 0.5 "" "cole" 20 0.195
"2634" "cole059" 4 2.1 "cm" 0.5 "" "cole" 20 0.105
"2635" "cole059" 5 4.3 "cm" 0.5 "" "cole" 20 0.215
"2636" "cole059" 6 5.5 "cm" 1 "" "cole" 1 5.5
"2637" "cole059" 7 5.7 "cm" 1 "" "cole" 1 5.7
"2638" "cole059" 8 7 "cm" 1 "" "cole" 1 7
"2639" "cole059" 9 6 "cm" 1 "" "cole" 1 6
"2640" "cole059" 10 6 "cm" 1 "" "cole" 1 6
"2641" "cole059" 11 5.3 "cm" 1 "" "cole" 1 5.3
"2642" "cole059" 12 4 "cm" 1 "" "cole" 1 4
"2643" "cole059" 13 3.5 "cm" 1 "" "cole" 1 3.5
"2644" "cole059" 14 3.7 "cm" 1 "" "cole" 1 3.7
"2645" "cole059" 15 4.9 "cm" 1 "" "cole" 1 4.9
"2646" "cole059" 16 5.5 "cm" 1 "" "cole" 1 5.5
"2647" "cole059" 17 2.8 "cm" 1 "" "cole" 1 2.8
"2648" "cole059" 18 6 "cm" 1 "" "cole" 1 6
"2649" "cole059" 19 5.2 "cm" 1 "" "cole" 1 5.2
"2650" "cole059" 20 4.3 "cm" 1 "" "cole" 1 4.3
"2651" "cole060" 1 18.4 "cm" 2 "" "cole" 2 9.2
"2652" "cole060" 2 19.2 "cm" 2 "" "cole" 2 9.6
"2653" "cole060" 3 19.4 "cm" 2 "" "cole" 2 9.7
"2654" "cole060" 4 17 "cm" 2 "" "cole" 2 8.5
"2655" "cole060" 5 18.4 "cm" 2 "" "cole" 2 9.2
"2656" "cole060" 6 18.4 "cm" 2 "" "cole" 2 9.2
"2657" "cole060" 7 17.6 "cm" 2 "" "cole" 2 8.8
"2658" "cole060" 8 21.5 "cm" 1 "" "cole" 1 21.5
"2659" "cole060" 9 22 "cm" 1 "" "cole" 1 22
"2660" "cole060" 10 18.3 "cm" 2 "" "cole" 2 9.15
"2661" "cole060" 11 18.4 "cm" 2 "" "cole" 2 9.2
"2662" "cole060" 12 19 "cm" 2 "" "cole" 2 9.5
"2663" "cole060" 13 16.6 "cm" 2 "" "cole" 2 8.3
"2664" "cole060" 14 18.8 "cm" 2 "" "cole" 2 9.4
"2665" "cole060" 15 18.8 "cm" 2 "" "cole" 2 9.4
"2666" "cole060" 16 17 "cm" 2 "" "cole" 2 8.5
"2667" "cole060" 17 18.8 "cm" 2 "" "cole" 2 9.4
"2668" "cole060" 18 21 "cm" 1 "" "cole" 1 21
"2669" "cole060" 19 18 "cm" 2 "" "cole" 2 9
"2670" "cole060" 20 18.2 "cm" 2 "" "cole" 2 9.1
"2671" "cole061" 1 9.6 "cm" 2 "" "cole" 2 4.8
"2672" "cole061" 2 11 "cm" 2 "" "cole" 2 5.5
"2673" "cole061" 3 11.2 "cm" 2 "" "cole" 2 5.6
"2674" "cole061" 4 11.3 "cm" 2 "" "cole" 2 5.65
"2675" "cole061" 5 10 "cm" 2 "" "cole" 2 5
"2676" "cole061" 6 11 "cm" 2 "" "cole" 2 5.5
"2677" "cole061" 7 10.4 "cm" 2 "" "cole" 2 5.2
"2678" "cole061" 8 10.4 "cm" 2 "" "cole" 2 5.2
"2679" "cole061" 9 11.6 "cm" 2 "" "cole" 2 5.8
"2680" "cole062" 1 4.8 "cm" 1 "" "cole" 1 4.8
"2681" "cole062" 2 4.8 "cm" 1 "" "cole" 1 4.8
"2682" "cole062" 3 5.2 "cm" 1 "" "cole" 1 5.2
"2683" "cole062" 4 5 "cm" 1 "" "cole" 1 5
"2684" "cole062" 5 4.8 "cm" 1 "" "cole" 1 4.8
"2685" "cole062" 6 4.6 "cm" 1 "" "cole" 1 4.6
"2686" "cole063" 1 3.7 "cm" 0.5 "" "cole" 20 0.185
"2687" "cole063" 2 4.1 "cm" 0.5 "" "cole" 20 0.205
"2688" "cole063" 3 4.1 "cm" 0.5 "" "cole" 20 0.205
"2689" "cole063" 4 3.4 "cm" 0.5 "" "cole" 20 0.17
"2690" "cole064" 1 7.9 "cm" 2 "" "cole" 2 3.95
"2691" "cole065" 1 31 "cm" 0 "" "cole" 0 Inf
"2692" "cole066" 1 10.2 "cm" 2 "" "cole" 2 5.1
"2693" "cole067" 1 9.9 "cm" 2 "" "cole" 2 4.95
"2694" "cole068" 1 4.7 "cm" 0.5 "" "cole" 20 0.235
"2695" "cole068" 2 3.3 "cm" 0.5 "" "cole" 20 0.165
"2696" "cole068" 3 4.1 "cm" 0.5 "" "cole" 20 0.205
"2697" "cole068" 4 2.7 "cm" 0.5 "" "cole" 20 0.135
"2698" "cole068" 5 2.6 "cm" 0.5 "" "cole" 20 0.13
"2699" "cole068" 6 4.1 "cm" 0.5 "" "cole" 20 0.205
"2700" "cole069" 1 5.6 "cm" 1 "" "cole" 1 5.6
"2701" "cole070" 1 8.2 "cm" 1 "" "cole" 1 8.2
"2702" "cole070" 2 8.6 "cm" 1 "" "cole" 1 8.6
"2703" "cole070" 3 8.5 "cm" 1 "" "cole" 1 8.5
"2704" "cole070" 4 7.1 "cm" 1 "" "cole" 1 7.1
"2705" "cole070" 5 6 "cm" 1 "" "cole" 1 6
"2706" "cole070" 6 8.6 "cm" 1 "" "cole" 1 8.6
"2707" "cole070" 7 7.5 "cm" 1 "" "cole" 1 7.5
"2708" "cole071" 1 14 "cm" 2 "" "cole" 2 7
"2709" "cole071" 2 9.6 "cm" 2 "" "cole" 2 4.8
"2710" "cole071" 3 13.2 "cm" 2 "" "cole" 2 6.6
"2711" "cole071" 4 11.6 "cm" 2 "" "cole" 2 5.8
"2712" "cole071" 5 12.6 "cm" 2 "" "cole" 2 6.3
"2713" "cole071" 6 12.4 "cm" 2 "" "cole" 2 6.2
"2714" "cole071" 7 14 "cm" 2 "" "cole" 2 7
"2715" "cole071" 8 12 "cm" 2 "" "cole" 2 6
"2716" "cole071" 9 9.4 "cm" 2 "" "cole" 2 4.7
"2717" "cole071" 10 17.2 "cm" 2 "" "cole" 2 8.6
"2718" "cole071" 11 16.8 "cm" 2 "" "cole" 2 8.4
"2719" "cole071" 12 10.4 "cm" 2 "" "cole" 2 5.2
"2720" "cole071" 13 13.6 "cm" 2 "" "cole" 2 6.8
"2721" "cole071" 14 16.4 "cm" 2 "" "cole" 2 8.2
"2722" "cole071" 15 12 "cm" 2 "" "cole" 2 6
"2723" "cole071" 16 9.6 "cm" 2 "" "cole" 2 4.8
"2724" "cole072" 1 2.4 "cm" 0.5 "" "cole" 20 0.12
"2725" "cole073" 1 7.7 "cm" 1 "" "cole" 1 7.7
"2726" "cole073" 2 4.9 "cm" 1 "" "cole" 1 4.9
"2727" "cole074" 1 3.9 "cm" 0.5 "" "cole" 20 0.195
"2728" "cole075" 1 8.2 "cm" 1 "" "cole" 1 8.2
"2729" "cole075" 2 7.1 "cm" 1 "" "cole" 1 7.1
"2730" "cole075" 3 6.3 "cm" 1 "" "cole" 1 6.3
"2731" "cole075" 4 5 "cm" 1 "" "cole" 1 5
"2732" "cole075" 5 8.1 "cm" 1 "" "cole" 1 8.1
"2733" "cole076" 1 4.9 "cm" 1 "" "cole" 1 4.9
"2734" "cole076" 2 8.3 "cm" 1 "" "cole" 1 8.3
"2735" "cole076" 3 6.4 "cm" 1 "" "cole" 1 6.4
"2736" "cole077" 1 9 "cm" 1 "" "cole" 1 9
"2737" "cole078" 1 7.5 "cm" 1 "" "cole" 1 7.5
"2738" "cole079" 1 11.2 "cm" 1 "" "cole" 1 11.2
"2739" "cole080" 1 8 "cm" 1 "" "cole" 1 8
"2740" "cole080" 2 8.2 "cm" 1 "" "cole" 1 8.2
"2741" "cole080" 3 8.1 "cm" 1 "" "cole" 1 8.1
"2742" "cole080" 4 8.7 "cm" 1 "" "cole" 1 8.7
"2743" "cole081" 1 2.6 "cm" 0.5 "" "cole" 20 0.13
"2744" "cole081" 2 2.4 "cm" 0.5 "" "cole" 20 0.12
"2745" "cole081" 3 2.5 "cm" 0.5 "" "cole" 20 0.125
"2746" "cole081" 4 2.9 "cm" 0.5 "" "cole" 20 0.145
"2747" "cole081" 5 2.4 "cm" 0.5 "" "cole" 20 0.12
"2748" "cole081" 6 2.8 "cm" 0.5 "" "cole" 20 0.14
"2749" "cole081" 7 2.9 "cm" 0.5 "" "cole" 20 0.145
"2750" "cole081" 8 2.9 "cm" 0.5 "" "cole" 20 0.145
"2751" "cole082" 1 19.8 "cm" 2 "" "cole" 2 9.9
"2752" "cole082" 2 19 "cm" 2 "" "cole" 2 9.5
"2753" "cole083" 1 13 "cm" 2 "" "cole" 2 6.5
"2754" "cole083" 2 10.4 "cm" 2 "" "cole" 2 5.2
"2755" "cole084" 1 11 "cm" 2 "" "cole" 2 5.5
"2756" "cole085" 1 6.3 "cm" 1 "" "cole" 1 6.3
"2757" "cole086" 1 4.5 "cm" 1 "" "cole" 1 4.5
"2758" "cole087" 1 7.6 "cm" 1 "" "cole" 1 7.6
"2759" "cole087" 2 10.6 "cm" 2 "" "cole" 2 5.3
"2760" "cole088" 1 9.8 "cm" 1 "" "cole" 1 9.8
"2761" "cole089" 1 5.3 "cm" 1 "" "cole" 1 5.3
"2762" "cole090" 1 4.3 "cm" 1 "" "cole" 1 4.3
"2763" "cole091" 1 5.3 "cm" 1 "" "cole" 1 5.3
"2764" "cole091" 2 5.5 "cm" 1 "" "cole" 1 5.5
"2765" "cole091" 3 5.6 "cm" 1 "" "cole" 1 5.6
"2766" "cole091" 4 5.3 "cm" 1 "" "cole" 1 5.3
"2767" "cole091" 5 5.5 "cm" 1 "" "cole" 1 5.5
"2768" "cole091" 6 5.6 "cm" 1 "" "cole" 1 5.6
"2769" "cole091" 7 5.7 "cm" 1 "" "cole" 1 5.7
"2770" "cole091" 8 5.9 "cm" 1 "" "cole" 1 5.9
"2771" "cole091" 9 5.7 "cm" 1 "" "cole" 1 5.7
"2772" "cole091" 10 5.5 "cm" 1 "" "cole" 1 5.5
"2773" "cole091" 11 5.3 "cm" 1 "" "cole" 1 5.3
"2774" "cole092" 1 6.7 "cm" 1 "" "cole" 1 6.7
"2775" "cole093" 1 3.9 "cm" 0.5 "" "cole" 20 0.195
"2776" "cole095" 1 5.3 "cm" 1 "" "cole" 1 5.3
"2777" "cole096" 1 4.7 "cm" 1 "" "cole" 1 4.7
"2778" "cole097" 1 8.2 "cm" 1 "" "cole" 1 8.2
"2779" "cole098" 1 14 "cm" 2 "" "cole" 2 7
"2780" "cole099" 1 12.2 "cm" 2 "" "cole" 2 6.1
"2781" "cole100" 1 8.3 "cm" 1 "" "cole" 1 8.3
"2782" "cole100" 2 6 "cm" 1 "" "cole" 1 6
"2783" "cole101" 1 10 "cm" 2 "" "cole" 2 5
"2784" "cole103" 1 8.2 "cm" 1 "" "cole" 1 8.2
"2785" "cole104" 1 7.1 "cm" 1 "" "cole" 1 7.1
"2786" "cole105" 1 3.1 "cm" 0.5 "" "cole" 20 0.155
"2787" "cole106" 1 3.1 "cm" 0.5 "" "cole" 20 0.155
"2788" "cole106" 2 2.9 "cm" 0.5 "" "cole" 20 0.145
"2789" "cole107" 1 3.2 "cm" 0.5 "" "cole" 20 0.16
"2790" "cole108" 1 4.5 "cm" 0.5 "" "cole" 20 0.225
"2791" "cole112" 1 13.6 "cm" 2 "" "cole" 2 6.8
"2792" "cole112" 2 16.2 "cm" 2 "" "cole" 2 8.1
"2793" "cole112" 3 17.8 "cm" 2 "" "cole" 2 8.9
"2794" "cole112" 4 32 "cm" 1 "" "cole" 1 32
"2795" "cole112" 5 32 "cm" 1 "" "cole" 1 32
"2796" "cole112" 6 13.8 "cm" 2 "" "cole" 2 6.9
"2797" "cole112" 7 13.4 "cm" 2 "" "cole" 2 6.7
"2798" "cole112" 8 17.8 "cm" 2 "" "cole" 2 8.9
"2799" "cole112" 9 24.8 "cm" 1 "" "cole" 1 24.8
"2800" "cole112" 10 27.6 "cm" 1 "" "cole" 1 27.6
"2801" "cole112" 11 27 "cm" 1 "" "cole" 1 27
"2802" "cole112" 12 15 "cm" 2 "" "cole" 2 7.5
"2803" "cole113" 1 29.5 "cm" 1 "" "cole" 1 29.5
"2804" "cole113" 2 32.5 "cm" 1 "" "cole" 1 32.5
"2805" "cole114" 1 13 "cm" 2 "" "cole" 2 6.5
"2806" "cole114" 2 15.8 "cm" 2 "" "cole" 2 7.9
"2807" "cole114" 3 13 "cm" 2 "" "cole" 2 6.5
"2808" "cole114" 4 10.6 "cm" 2 "" "cole" 2 5.3
"2809" "cole114" 5 16 "cm" 2 "" "cole" 2 8
"2810" "cole114" 6 17 "cm" 2 "" "cole" 2 8.5
"2811" "cole114" 7 11.6 "cm" 2 "" "cole" 2 5.8
"2812" "cole114" 8 10.6 "cm" 2 "" "cole" 2 5.3
"2813" "cole114" 9 10.6 "cm" 2 "" "cole" 2 5.3
"2814" "cole114" 10 13.6 "cm" 2 "" "cole" 2 6.8
"2815" "cole114" 11 13 "cm" 2 "" "cole" 2 6.5
"2816" "cole114" 12 15.2 "cm" 2 "" "cole" 2 7.6
"2817" "cole114" 13 23 "cm" 2 "" "cole" 2 11.5
"2818" "cole115" 1 15.6 "cm" 2 "" "cole" 2 7.8
"2819" "cole115" 2 18.2 "cm" 2 "" "cole" 2 9.1
"2820" "cole116" 1 8.5 "cm" 1 "" "cole" 1 8.5
"2821" "cole116" 2 9 "cm" 1 "" "cole" 1 9
"2822" "cole116" 3 7.9 "cm" 1 "" "cole" 1 7.9
"2823" "cole116" 4 7.8 "cm" 1 "" "cole" 1 7.8
"2824" "cole116" 5 7.9 "cm" 1 "" "cole" 1 7.9
"2825" "cole116" 6 6.5 "cm" 1 "" "cole" 1 6.5
"2826" "cole116" 7 8.7 "cm" 1 "" "cole" 1 8.7
"2827" "cole116" 8 8.1 "cm" 1 "" "cole" 1 8.1
"2828" "cole116" 9 6.4 "cm" 1 "" "cole" 1 6.4
"2829" "cole116" 10 8.6 "cm" 1 "" "cole" 1 8.6
"2830" "cole116" 11 6.9 "cm" 1 "" "cole" 1 6.9
"2831" "cole116" 12 6.9 "cm" 1 "" "cole" 1 6.9
"2832" "cole116" 13 8.1 "cm" 1 "" "cole" 1 8.1
"2833" "cole116" 14 9.3 "cm" 1 "" "cole" 1 9.3
"2834" "cole116" 15 8.3 "cm" 1 "" "cole" 1 8.3
"2835" "cole116" 16 10.7 "cm" 1 "" "cole" 1 10.7
"2836" "cole116" 17 8.8 "cm" 1 "" "cole" 1 8.8
"2837" "cole116" 18 10.2 "cm" 1 "" "cole" 1 10.2
"2838" "cole116" 19 8 "cm" 1 "" "cole" 1 8
"2839" "cole116" 20 8.4 "cm" 1 "" "cole" 1 8.4
"2840" "cole117" 1 13.4 "cm" 2 "" "cole" 2 6.7
"2841" "cole117" 2 12.8 "cm" 2 "" "cole" 2 6.4
"2842" "cole118" 1 8.4 "cm" 1 "" "cole" 1 8.4
"2843" "cole118" 2 8.5 "cm" 1 "" "cole" 1 8.5
"2844" "cole118" 3 8.5 "cm" 1 "" "cole" 1 8.5
"2845" "cole118" 4 8.9 "cm" 1 "" "cole" 1 8.9
"2846" "cole118" 5 9.8 "cm" 1 "" "cole" 1 9.8
"2847" "cole118" 6 13 "cm" 2 "" "cole" 2 6.5
"2848" "cole118" 7 12.6 "cm" 2 "" "cole" 2 6.3
"2849" "cole118" 8 10.6 "cm" 1 "" "cole" 1 10.6
"2850" "cole118" 9 9.8 "cm" 1 "" "cole" 1 9.8
"2851" "cole118" 10 6.9 "cm" 1 "" "cole" 1 6.9
"2852" "cole118" 11 8.1 "cm" 1 "" "cole" 1 8.1
"2853" "cole118" 12 8.1 "cm" 1 "" "cole" 1 8.1
"2854" "cole118" 13 9.5 "cm" 1 "" "cole" 1 9.5
"2855" "cole118" 14 8.4 "cm" 1 "" "cole" 1 8.4
"2856" "cole118" 15 9.4 "cm" 1 "" "cole" 1 9.4
"2857" "cole118" 16 10.1 "cm" 1 "" "cole" 1 10.1
"2858" "cole118" 17 10.8 "cm" 2 "" "cole" 2 5.4
"2859" "cole118" 18 11.3 "cm" 2 "" "cole" 2 5.65
"2860" "cole118" 19 11 "cm" 2 "" "cole" 2 5.5
"2861" "cole118" 20 12.6 "cm" 2 "" "cole" 2 6.3
"2862" "cole119" 1 8.8 "cm" 1 "" "cole" 1 8.8
"2863" "cole119" 2 6.5 "cm" 1 "" "cole" 1 6.5
"2864" "cole119" 3 7.5 "cm" 1 "" "cole" 1 7.5
"2865" "cole119" 4 6.7 "cm" 1 "" "cole" 1 6.7
"2866" "cole119" 5 6.6 "cm" 1 "" "cole" 1 6.6
"2867" "cole119" 6 9.1 "cm" 1 "" "cole" 1 9.1
"2868" "cole119" 7 9.9 "cm" 1 "" "cole" 1 9.9
"2869" "cole119" 8 8.1 "cm" 1 "" "cole" 1 8.1
"2870" "cole119" 9 8.7 "cm" 1 "" "cole" 1 8.7
"2871" "cole119" 10 7.3 "cm" 1 "" "cole" 1 7.3
"2872" "cole119" 11 6.6 "cm" 1 "" "cole" 1 6.6
"2873" "cole119" 12 7.3 "cm" 1 "" "cole" 1 7.3
"2874" "cole119" 13 7.9 "cm" 1 "" "cole" 1 7.9
"2875" "cole119" 14 8.8 "cm" 1 "" "cole" 1 8.8
"2876" "cole119" 15 9.5 "cm" 1 "" "cole" 1 9.5
"2877" "cole119" 16 8 "cm" 1 "" "cole" 1 8
"2878" "cole119" 17 8.3 "cm" 1 "" "cole" 1 8.3
"2879" "cole119" 18 9.5 "cm" 1 "" "cole" 1 9.5
"2880" "cole119" 19 7.2 "cm" 1 "" "cole" 1 7.2
"2881" "cole119" 20 9.2 "cm" 1 "" "cole" 1 9.2
"2882" "cole120" 1 13.4 "cm" 2 "" "cole" 2 6.7
"2883" "cole120" 2 10.8 "cm" 2 "" "cole" 2 5.4
"2884" "cole120" 3 11.4 "cm" 2 "" "cole" 2 5.7
"2885" "cole121" 1 14.6 "cm" 2 "" "cole" 2 7.3
"2886" "cole122" 1 14.4 "cm" 2 "" "cole" 2 7.2
"2887" "cole122" 2 11.4 "cm" 2 "" "cole" 2 5.7
"2888" "cole122" 3 9.2 "cm" 2 "" "cole" 2 4.6
"2889" "cole122" 4 14.6 "cm" 2 "" "cole" 2 7.3
"2890" "cole122" 5 9.5 "cm" 2 "" "cole" 2 4.75
"2891" "cole123" 1 12 "cm" 2 "" "cole" 2 6
"2892" "cole124" 1 10.6 "cm" 2 "" "cole" 2 5.3
"2893" "cole124" 2 9.8 "cm" 1 "" "cole" 1 9.8
"2894" "cole124" 3 6 "cm" 1 "" "cole" 1 6
"2895" "cole124" 4 7.7 "cm" 1 "" "cole" 1 7.7
"2896" "cole124" 5 8 "cm" 1 "" "cole" 1 8
"2897" "cole124" 6 9.6 "cm" 1 "" "cole" 1 9.6
"2898" "cole124" 7 6.7 "cm" 1 "" "cole" 1 6.7
"2899" "cole124" 8 6.7 "cm" 1 "" "cole" 1 6.7
"2900" "cole124" 9 11.3 "cm" 2 "" "cole" 2 5.65
"2901" "cole124" 10 8.7 "cm" 1 "" "cole" 1 8.7
"2902" "cole124" 11 8.5 "cm" 1 "" "cole" 1 8.5
"2903" "cole124" 12 7.4 "cm" 1 "" "cole" 1 7.4
"2904" "cole124" 13 7.3 "cm" 1 "" "cole" 1 7.3
"2905" "cole124" 14 6.8 "cm" 1 "" "cole" 1 6.8
"2906" "cole124" 15 9.6 "cm" 1 "" "cole" 1 9.6
"2907" "cole124" 16 9.8 "cm" 1 "" "cole" 1 9.8
"2908" "cole124" 17 7.8 "cm" 1 "" "cole" 1 7.8
"2909" "cole124" 18 10.4 "cm" 2 "" "cole" 2 5.2
"2910" "cole124" 19 7.6 "cm" 1 "" "cole" 1 7.6
"2911" "cole124" 20 7.4 "cm" 1 "" "cole" 1 7.4
"2912" "cole125" 1 11.8 "cm" 2 "" "cole" 2 5.9
"2913" "cole125" 2 11.2 "cm" 2 "" "cole" 2 5.6
"2914" "cole125" 3 11.2 "cm" 2 "" "cole" 2 5.6
"2915" "cole125" 4 9.7 "cm" 1 "" "cole" 1 9.7
"2916" "cole125" 5 9.1 "cm" 1 "" "cole" 1 9.1
"2917" "cole126" 1 6.6 "cm" 1 "" "cole" 1 6.6
"2918" "cole126" 2 8.8 "cm" 1 "" "cole" 1 8.8
"2919" "cole126" 3 9.2 "cm" 1 "" "cole" 1 9.2
"2920" "cole126" 4 9.9 "cm" 1 "" "cole" 1 9.9
"2921" "cole126" 5 10.8 "cm" 2 "" "cole" 2 5.4
"2922" "cole126" 6 12.3 "cm" 2 "" "cole" 2 6.15
"2923" "cole126" 7 10.6 "cm" 2 "" "cole" 2 5.3
"2924" "cole126" 8 10.8 "cm" 2 "" "cole" 2 5.4
"2925" "cole126" 9 13.8 "cm" 2 "" "cole" 2 6.9
"2926" "cole126" 10 9.8 "cm" 1 "" "cole" 1 9.8
"2927" "cole126" 11 8 "cm" 1 "" "cole" 1 8
"2928" "cole127" 1 9.4 "cm" 1 "" "cole" 1 9.4
"2929" "cole127" 2 11.3 "cm" 2 "" "cole" 2 5.65
"2930" "cole127" 3 9.6 "cm" 1 "" "cole" 1 9.6
"2931" "cole127" 4 9.5 "cm" 1 "" "cole" 1 9.5
"2932" "cole127" 5 10 "cm" 1 "" "cole" 1 10
"2933" "cole128" 1 7.1 "cm" 1 "" "cole" 1 7.1
"2934" "cole128" 2 8.7 "cm" 1 "" "cole" 1 8.7
"2935" "cole128" 3 8.6 "cm" 1 "" "cole" 1 8.6
"2936" "cole129" 1 10.6 "cm" 2 "" "cole" 2 5.3
"2937" "cole130" 1 18.4 "cm" 2 "" "cole" 2 9.2
"2938" "cole130" 2 20.6 "cm" 2 "" "cole" 2 10.3
"2939" "cole130" 3 17.6 "cm" 2 "" "cole" 2 8.8
"2940" "cole130" 4 21.2 "cm" 2 "" "cole" 2 10.6
"2941" "cole131" 1 24.8 "cm" 1 "" "cole" 1 24.8
"2942" "cole131" 2 23.8 "cm" 1 "" "cole" 1 23.8
"2943" "cole131" 3 19.4 "cm" 2 "" "cole" 2 9.7
"2944" "cole132" 1 43 "cm" 1 "" "cole" 1 43
"2945" "cole132" 2 24.5 "cm" 1 "" "cole" 1 24.5
"2946" "cole133" 1 23 "cm" 1 "" "cole" 1 23
"2947" "cole134" 1 14.4 "cm" 2 "" "cole" 2 7.2
"2948" "cole135" 1 7.7 "cm" 1 "" "cole" 1 7.7
"2949" "cole136" 1 13.6 "cm" 2 "" "cole" 2 6.8
"2950" "cole137" 1 8.6 "cm" 1 "" "cole" 1 8.6
"2951" "cole137" 2 7.7 "cm" 1 "" "cole" 1 7.7
"2952" "cole137" 3 6.6 "cm" 1 "" "cole" 1 6.6
"2953" "cole137" 4 7.8 "cm" 1 "" "cole" 1 7.8
"2954" "cole137" 5 8 "cm" 1 "" "cole" 1 8
"2955" "cole137" 6 7.8 "cm" 1 "" "cole" 1 7.8
"2956" "cole138" 1 10.3 "cm" 2 "" "cole" 2 5.15
"2957" "cole139" 1 8.4 "cm" 1 "" "cole" 1 8.4
"2958" "cole140" 1 28 "cm" 1 "" "cole" 1 28
"2959" "cole141" 1 12.4 "cm" 2 "" "cole" 2 6.2
"2960" "cole142" 1 7.4 "cm" 1 "" "cole" 1 7.4
"2961" "cole143" 1 5.1 "cm" 1 "" "cole" 1 5.1
"2962" "cole145" 1 6.4 "cm" 1 "" "cole" 1 6.4
"2963" "cole146" 1 6.9 "cm" 1 "" "cole" 1 6.9
"2964" "cole147" 1 3.3 "cm" 1 "" "cole" 1 3.3
"2965" "cole148" 1 10.8 "cm" 2 "" "cole" 2 5.4
"2966" "cole149" 1 7.2 "cm" 1 "" "cole" 1 7.2
"2967" "cole149" 2 4.4 "cm" 1 "" "cole" 1 4.4
"2968" "cole150" 1 8.9 "cm" 1 "" "cole" 1 8.9
"2969" "cole150" 2 10.4 "cm" 2 "" "cole" 2 5.2
"2970" "cole150" 3 11 "cm" 2 "" "cole" 2 5.5
"2971" "cole151" 1 9.2 "cm" 1 "" "cole" 1 9.2
"2972" "cole152" 1 7.9 "cm" 1 "" "cole" 1 7.9
"2973" "orth001" 1 0.74 "cm" 0.5 "" "orth" 20 0.037
"2974" "orth001" 2 0.64 "cm" 0.5 "" "orth" 20 0.032
"2975" "orth001" 3 0.52 "cm" 0.5 "" "orth" 20 0.026
"2976" "orth001" 4 1.14 "cm" 0.5 "" "orth" 20 0.057
"2977" "orth001" 5 1.02 "cm" 0.5 "" "orth" 20 0.051
"2978" "orth001" 6 1.06 "cm" 0.5 "" "orth" 20 0.053
"2979" "orth001" 7 0.64 "cm" 0.5 "" "orth" 20 0.032
"2980" "orth001" 8 1 "cm" 0.5 "" "orth" 20 0.05
"2981" "orth001" 9 1.2 "cm" 0.5 "" "orth" 20 0.06
"2982" "orth001" 10 0.82 "cm" 0.5 "" "orth" 20 0.041
"2983" "orth001" 11 1 "cm" 0.5 "" "orth" 20 0.05
"2984" "orth001" 12 1.22 "cm" 0.5 "" "orth" 20 0.061
"2985" "orth001" 13 1.02 "cm" 0.5 "" "orth" 20 0.051
"2986" "orth001" 14 1.32 "cm" 0.5 "" "orth" 20 0.066
"2987" "orth001" 15 1.28 "cm" 0.5 "" "orth" 20 0.064
"2988" "orth001" 16 0.84 "cm" 0.5 "" "orth" 20 0.042
"2989" "orth001" 17 0.98 "cm" 0.5 "" "orth" 20 0.049
"2990" "orth001" 18 1.2 "cm" 0.5 "" "orth" 20 0.06
"2991" "orth001" 19 0.92 "cm" 0.5 "" "orth" 20 0.046
"2992" "orth001" 20 1.04 "cm" 0.5 "" "orth" 20 0.052
"2993" "orth002" 1 1.38 "cm" 0.5 "" "orth" 20 0.069
"2994" "orth002" 2 1.46 "cm" 0.5 "" "orth" 20 0.073
"2995" "orth002" 3 1.26 "cm" 0.5 "" "orth" 20 0.063
"2996" "orth002" 4 1.28 "cm" 0.5 "" "orth" 20 0.064
"2997" "orth002" 5 1.52 "cm" 0.5 "" "orth" 20 0.076
"2998" "orth002" 6 1.2 "cm" 0.5 "" "orth" 20 0.06
"2999" "orth002" 7 1.16 "cm" 0.5 "" "orth" 20 0.058
"3000" "orth002" 8 1.3 "cm" 0.5 "" "orth" 20 0.065
"3001" "orth002" 9 0.9 "cm" 0.5 "" "orth" 20 0.045
"3002" "orth002" 10 1.18 "cm" 0.5 "" "orth" 20 0.059
"3003" "orth002" 11 1.14 "cm" 0.5 "" "orth" 20 0.057
"3004" "orth002" 12 0.88 "cm" 0.5 "" "orth" 20 0.044
"3005" "orth002" 13 1.26 "cm" 0.5 "" "orth" 20 0.063
"3006" "orth002" 14 1.2 "cm" 0.5 "" "orth" 20 0.06
"3007" "orth002" 15 1.26 "cm" 0.5 "" "orth" 20 0.063
"3008" "orth002" 16 1.18 "cm" 0.5 "" "orth" 20 0.059
"3009" "orth002" 17 1.28 "cm" 0.5 "" "orth" 20 0.064
"3010" "orth002" 18 1.28 "cm" 0.5 "" "orth" 20 0.064
"3011" "orth002" 19 1.08 "cm" 0.5 "" "orth" 20 0.054
"3012" "orth002" 20 1.22 "cm" 0.5 "" "orth" 20 0.061
